,Mu(eV),Temp(K),Seebeck_xx,Seebeck_xy,Seebeck_xz,Seebeck_yx,Seebeck_yy,Seebeck_yz,Seebeck_zx,Seebeck_zy,Seebeck_zz,Material,Parameter,Label
488,0.25,300.0,-3.920427436e-06,-9.296824548e-09,-4.252324707e-10,-9.313878114e-09,-3.669810005e-06,3.278032859e-09,-4.597534928e-10,3.277634253e-09,-3.719953381e-06,CsPbI3,seebeck,300K
489,0.3,300.0,-8.319499405e-06,-1.555455039e-09,-9.029034231e-09,-1.570264252e-09,-8.679775008e-06,-1.767466188e-09,-8.990817153e-09,-1.769864834e-09,-8.611899272e-06,CsPbI3,seebeck,300K
490,0.35,300.0,-2.543866828e-06,-1.813292626e-09,-1.187897652e-08,-1.806034363e-09,-2.420408432e-06,-2.695745818e-09,-1.186477284e-08,-2.697348508e-09,-2.441181988e-06,CsPbI3,seebeck,300K
491,0.4,300.0,-4.016897231e-06,-5.659035511e-09,-9.760555194e-09,-5.657434834e-09,-3.816698172e-06,-9.532232935e-09,-9.771717126e-09,-9.525439222e-09,-3.871302356e-06,CsPbI3,seebeck,300K
492,0.45,300.0,-5.402631226e-06,-7.290773797e-09,-4.876224839e-09,-7.34241641e-09,-5.882699064e-06,-7.383225204e-09,-4.898842527e-09,-7.36290462e-09,-5.669490401e-06,CsPbI3,seebeck,300K
493,0.5,300.0,1.592039013e-06,4.471324771e-09,-1.305604396e-09,4.487002872e-09,1.78791636e-06,3.093053363e-09,-1.292546401e-09,3.088364962e-09,1.713227761e-06,CsPbI3,seebeck,300K
494,0.55,300.0,-5.679856003e-06,3.356854854e-09,-2.834605306e-09,3.373827346e-09,-5.507482194e-06,1.429096049e-09,-2.831256703e-09,1.420905039e-09,-5.635336018e-06,CsPbI3,seebeck,300K
495,0.6,300.0,-8.63333141e-07,-3.93658149e-09,2.504110212e-09,-3.960456771e-09,-1.105966073e-06,-3.976187914e-09,2.483163523e-09,-3.965382651e-09,-1.024430341e-06,CsPbI3,seebeck,300K
496,0.65,300.0,2.919630044e-06,5.242603859e-09,6.14156194e-09,5.221704534e-09,2.82755395e-06,1.054115662e-09,6.137720523e-09,1.071269817e-09,2.966210798e-06,CsPbI3,seebeck,300K
497,0.7,300.0,-4.883129076e-06,-9.455021396e-10,1.039171328e-08,-9.231327791e-10,-4.570334254e-06,5.521152396e-09,1.040296131e-08,5.521449027e-09,-4.657665558e-06,CsPbI3,seebeck,300K
498,0.75,300.0,1.167288841e-06,5.151779617e-09,-5.764970702e-09,5.154770781e-09,1.114178657e-06,-9.832958108e-10,-5.7725748e-09,-9.853277985e-10,1.088722394e-06,CsPbI3,seebeck,300K
499,0.8,300.0,6.662087036e-06,1.523751789e-09,3.52020027e-10,1.507409257e-09,6.312965994e-06,-1.09910018e-10,3.412233594e-10,-9.569342355e-11,6.493643289e-06,CsPbI3,seebeck,300K
500,0.85,300.0,-2.988263881e-06,7.970908797e-09,6.104590714e-09,7.972584518e-09,-2.500252683e-06,3.077792469e-09,6.108072365e-09,3.071158011e-09,-2.700392893e-06,CsPbI3,seebeck,300K
501,0.9,300.0,2.382358069e-06,3.300351466e-10,-5.915967598e-09,3.375143873e-10,2.059600363e-06,-6.422646303e-09,-5.920999955e-09,-6.415851924e-09,2.127760088e-06,CsPbI3,seebeck,300K
502,0.95,300.0,1.669523729e-05,1.158868278e-09,-5.939262804e-09,1.154931569e-09,1.674550238e-05,-4.231671955e-09,-5.926918646e-09,-4.237843379e-09,1.674717027e-05,CsPbI3,seebeck,300K
503,1.0,300.0,1.379137311e-06,5.179763122e-09,3.840586425e-09,5.175495252e-09,1.641026118e-06,1.001691326e-08,3.847930135e-09,9.998414647e-09,1.476748988e-06,CsPbI3,seebeck,300K
504,1.05,300.0,2.218531845e-05,-1.046501909e-08,-8.192841462e-09,-1.045074477e-08,2.200942053e-05,-7.568314504e-09,-8.196298115e-09,-7.563980057e-09,2.208875564e-05,CsPbI3,seebeck,300K
505,1.1,300.0,4.10695215e-05,-2.454205505e-08,-7.977171854e-09,-2.454045063e-08,4.131944651e-05,-9.050592767e-09,-7.960916434e-09,-9.064217866e-09,4.116831685e-05,CsPbI3,seebeck,300K
506,1.15,300.0,1.295664407e-05,4.892939226e-09,1.281926264e-08,4.889408079e-09,1.291786358e-05,6.03790314e-09,1.282390785e-08,6.039667987e-09,1.294307864e-05,CsPbI3,seebeck,300K
507,1.2,300.0,2.558472005e-05,-7.720788157e-11,1.215573012e-08,-8.703328848e-11,2.551844186e-05,-1.087514063e-08,1.215686237e-08,-1.086105761e-08,2.555927149e-05,CsPbI3,seebeck,300K
508,1.25,300.0,3.757768463e-05,-3.34208961e-09,4.253012859e-09,-3.341915553e-09,3.759522431e-05,-3.082307003e-09,4.252028508e-09,-3.073643582e-09,3.762749516e-05,CsPbI3,seebeck,300K
509,1.3,300.0,2.008417876e-05,9.665866251e-09,-9.231430468e-09,9.657645295e-09,1.997655883e-05,1.732109337e-08,-9.234153042e-09,1.732470178e-08,2.001604251e-05,CsPbI3,seebeck,300K
510,1.35,300.0,4.226231979e-06,1.521437435e-08,-3.895725334e-09,1.520850675e-08,4.218495839e-06,1.217280336e-08,-3.895172878e-09,1.217712152e-08,4.232497941e-06,CsPbI3,seebeck,300K
511,1.4,300.0,8.024525628e-07,1.319775592e-08,3.552254987e-09,1.319732879e-08,8.416814549e-07,-1.051140563e-08,3.552574514e-09,-1.051154034e-08,7.772250254e-07,CsPbI3,seebeck,300K
512,1.45,300.0,6.962936141e-06,-1.446305469e-08,5.092206751e-09,-1.445876725e-08,6.909319973e-06,-1.017180335e-08,5.093491591e-09,-1.016996253e-08,6.911523713e-06,CsPbI3,seebeck,300K
513,1.5,300.0,-1.708391779e-05,-9.245278766e-09,5.539802371e-09,-9.243797033e-09,-1.705990399e-05,2.635175159e-08,5.545438609e-09,2.632748465e-08,-1.721610706e-05,CsPbI3,seebeck,300K
514,1.55,300.0,-7.896104939e-06,-5.220222051e-11,1.901873289e-09,-5.258375373e-11,-7.893035329e-06,1.618101037e-08,1.907404187e-09,1.616036259e-08,-8.074241179e-06,CsPbI3,seebeck,300K
515,1.6,300.0,-1.217887639e-05,1.084989798e-08,6.242311721e-09,1.084964234e-08,-1.21937489e-05,9.581871278e-09,6.21803271e-09,9.518446344e-09,-1.200082079e-05,CsPbI3,seebeck,300K
516,1.65,300.0,-1.08704525e-05,1.587725074e-08,1.039580045e-08,1.588340009e-08,-1.091566368e-05,-2.643721251e-08,1.037623252e-08,-2.645118405e-08,-1.075045855e-05,CsPbI3,seebeck,300K
517,1.7,300.0,-2.777476247e-07,3.416469699e-09,5.468211932e-09,3.433472914e-09,-3.368242995e-07,-4.696666649e-08,5.467308369e-09,-4.696796089e-08,-2.506562773e-07,CsPbI3,seebeck,300K
518,1.75,300.0,-5.105836057e-06,-2.225670963e-08,-2.637571405e-08,-2.223690479e-08,-5.060960086e-06,5.636055019e-09,-2.636770742e-08,5.6312237e-09,-5.080848285e-06,CsPbI3,seebeck,300K
519,1.8,300.0,-2.996279864e-06,-7.177088206e-09,-1.640617281e-08,-7.170062664e-09,-2.999850815e-06,3.198648562e-09,-1.640230777e-08,3.198877193e-09,-2.99938728e-06,CsPbI3,seebeck,300K
520,1.85,300.0,4.740405126e-06,1.266200901e-08,9.250947852e-09,1.265374731e-08,4.72812283e-06,3.735025951e-08,9.248141722e-09,3.736928812e-08,4.739296709e-06,CsPbI3,seebeck,300K
521,1.9,300.0,1.403813039e-05,1.136463603e-08,1.031920019e-08,1.135268415e-08,1.410345499e-05,4.557187705e-08,1.031516263e-08,4.559880363e-08,1.40586524e-05,CsPbI3,seebeck,300K
522,1.95,300.0,1.284499356e-05,5.429942404e-09,-1.519466335e-08,5.420634804e-09,1.289629428e-05,-7.984530594e-09,-1.519343043e-08,-7.974021386e-09,1.287161326e-05,CsPbI3,seebeck,300K
523,2.0,300.0,1.535124938e-06,9.754283412e-09,-1.13153624e-08,9.757636333e-09,1.511982657e-06,-3.849332791e-09,-1.131322328e-08,-3.860747101e-09,1.558938558e-06,CsPbI3,seebeck,300K
524,2.05,300.0,-3.990031125e-06,-1.640880767e-08,-8.201149229e-09,-1.639676939e-08,-4.044244914e-06,-2.494268664e-09,-8.212558056e-09,-2.491328159e-09,-4.044751014e-06,CsPbI3,seebeck,300K
525,2.1,300.0,-1.290305559e-05,-4.163302797e-08,-1.871717887e-08,-4.161553347e-08,-1.293762298e-05,1.553780189e-08,-1.873911792e-08,1.55584737e-08,-1.296284004e-05,CsPbI3,seebeck,300K
526,2.15,300.0,-1.1277824e-05,5.077393553e-09,2.342607369e-08,5.072984203e-09,-1.127990443e-05,-2.671714957e-08,2.340887086e-08,-2.671693092e-08,-1.127939639e-05,CsPbI3,seebeck,300K
527,2.2,300.0,-4.719956909e-06,1.072353764e-08,2.192196782e-08,1.071983865e-08,-4.691348074e-06,-1.929472389e-08,2.19094066e-08,-1.929353798e-08,-4.708455922e-06,CsPbI3,seebeck,300K
528,2.25,300.0,-5.707459415e-07,5.276225769e-09,1.314901617e-08,5.277179058e-09,-5.149943919e-07,3.413391125e-08,1.314289022e-08,3.413408843e-08,-4.912709599e-07,CsPbI3,seebeck,300K
529,2.3,300.0,-7.149653142e-07,4.05458375e-09,1.418831727e-10,4.052498299e-09,-6.110317431e-07,3.436273438e-08,1.297120689e-10,3.436647776e-08,-5.996644006e-07,CsPbI3,seebeck,300K
530,2.35,300.0,-2.083404466e-06,-5.792390851e-09,-1.281150859e-08,-5.799899065e-09,-1.996108074e-06,-3.106730406e-08,-1.283693619e-08,-3.10778967e-08,-1.994665259e-06,CsPbI3,seebeck,300K
531,2.4,300.0,-3.190381161e-06,-9.088062707e-09,-5.822098895e-09,-9.099843329e-09,-3.130275613e-06,-4.650300647e-08,-5.837057982e-09,-4.650861326e-08,-3.153353701e-06,CsPbI3,seebeck,300K
532,2.45,300.0,-3.784220859e-06,-3.292747511e-09,-8.37497373e-09,-3.295396925e-09,-3.774895346e-06,5.65346051e-09,-8.387742371e-09,5.651539785e-09,-3.784039437e-06,CsPbI3,seebeck,300K
533,2.5,300.0,-3.351072703e-06,8.245276717e-09,4.371762261e-09,8.241675025e-09,-3.488462455e-06,2.249820269e-08,4.370233513e-09,2.249946199e-08,-3.475985469e-06,CsPbI3,seebeck,300K
534,2.55,300.0,-3.119041359e-07,-1.767434846e-09,1.493288743e-08,-1.771627957e-09,-3.718606441e-07,-1.016744276e-08,1.494289958e-08,-1.016289125e-08,-3.936655107e-07,CsPbI3,seebeck,300K
535,2.6,300.0,7.64336382e-06,-1.024747055e-08,2.074189797e-08,-1.02550759e-08,7.57425493e-06,7.951284708e-09,2.074559485e-08,7.952851472e-09,7.573506897e-06,CsPbI3,seebeck,300K
536,2.65,300.0,1.623428309e-05,-6.457734021e-10,1.834397706e-08,-6.330730356e-10,1.626148517e-05,-2.023945426e-08,1.832785333e-08,-2.023982082e-08,1.628403096e-05,CsPbI3,seebeck,300K
537,2.7,300.0,1.583498175e-05,1.030381606e-08,-6.585882848e-09,1.031516508e-08,1.58428668e-05,-1.900986188e-08,-6.592478496e-09,-1.901006298e-08,1.583523469e-05,CsPbI3,seebeck,300K
538,2.75,300.0,1.252531591e-05,2.854817264e-08,-3.68929023e-08,2.855049391e-08,1.24821633e-05,2.350017095e-08,-3.689035007e-08,2.350156436e-08,1.246772975e-05,CsPbI3,seebeck,300K
539,2.8,300.0,1.204888361e-05,2.987323996e-08,-3.86969815e-08,2.98659096e-08,1.206939604e-05,3.540593899e-08,-3.869089839e-08,3.540826377e-08,1.204525081e-05,CsPbI3,seebeck,300K
540,2.85,300.0,1.017628075e-05,8.916530525e-09,-1.241046716e-08,8.928008912e-09,1.015932303e-05,2.852309351e-08,-1.242042178e-08,2.851795191e-08,1.015913397e-05,CsPbI3,seebeck,300K
541,2.9,300.0,1.073505864e-05,-5.171335994e-09,-4.138783598e-09,-5.165023387e-09,1.073243372e-05,2.172521647e-08,-4.149051878e-09,2.172071306e-08,1.07368125e-05,CsPbI3,seebeck,300K
542,2.95,300.0,1.358239466e-05,8.123823939e-09,3.541507997e-08,8.119955589e-09,1.359043136e-05,-5.988047993e-08,3.544060554e-08,-5.989890309e-08,1.361566751e-05,CsPbI3,seebeck,300K
543,3.0,300.0,1.651148391e-05,-1.596142485e-08,2.414584971e-08,-1.596334563e-08,1.651825466e-05,-5.292270837e-08,2.416639542e-08,-5.293608287e-08,1.652848172e-05,CsPbI3,seebeck,300K
544,3.05,300.0,2.159036412e-05,-2.526042425e-08,-2.310368971e-08,-2.526515147e-08,2.16175813e-05,-1.40670036e-08,-2.310026487e-08,-1.406329298e-08,2.161324187e-05,CsPbI3,seebeck,300K
545,3.1,300.0,2.819356974e-05,-1.432512304e-08,1.254360219e-08,-1.433629838e-08,2.818948159e-05,-3.495140469e-08,1.255432694e-08,-3.495060553e-08,2.819738024e-05,CsPbI3,seebeck,300K
546,3.15,300.0,3.748938841e-05,-2.289764534e-08,2.252532854e-08,-2.291264224e-08,3.746724794e-05,-3.671768942e-08,2.254385735e-08,-3.672245394e-08,3.74645305e-05,CsPbI3,seebeck,300K
547,3.2,300.0,4.664700829e-05,-2.063429358e-08,7.309992306e-09,-2.063796633e-08,4.665702202e-05,1.272052002e-08,7.327313465e-09,1.272608804e-08,4.666293848e-05,CsPbI3,seebeck,300K
548,3.25,300.0,4.553904799e-05,2.376864052e-09,3.768168484e-08,2.352891368e-09,4.554624115e-05,1.973167143e-08,3.769649624e-08,1.972882568e-08,4.552262103e-05,CsPbI3,seebeck,300K
549,3.3,300.0,3.894144467e-05,8.6531829e-09,-3.030737406e-08,8.615233472e-09,3.893445707e-05,8.42030642e-08,-3.027651465e-08,8.41846959e-08,3.892008225e-05,CsPbI3,seebeck,300K
550,3.35,300.0,3.764355363e-05,-4.388974919e-08,4.482192557e-08,-4.388366315e-08,3.764187942e-05,1.208463591e-09,4.480679315e-08,1.210542363e-09,3.765328927e-05,CsPbI3,seebeck,300K
551,3.4,300.0,3.948237339e-05,-7.336806326e-08,4.496167829e-08,-7.335127868e-08,3.947628561e-05,-4.006514364e-08,4.492698207e-08,-4.008017163e-08,3.950403979e-05,CsPbI3,seebeck,300K
552,3.45,300.0,3.936230965e-05,1.180747843e-07,-6.440153895e-08,1.180826399e-07,3.93625761e-05,1.210824735e-08,-6.442262156e-08,1.213892436e-08,3.93655036e-05,CsPbI3,seebeck,300K
553,3.5,300.0,4.300714917e-05,1.342270063e-07,-2.376160504e-08,1.342137167e-07,4.302440365e-05,4.922908388e-08,-2.37760396e-08,4.926379839e-08,4.296418983e-05,CsPbI3,seebeck,300K
554,3.55,300.0,5.387932161e-05,-3.045475558e-08,-1.134037054e-08,-3.050026427e-08,5.392136569e-05,-2.174092791e-08,-1.13363144e-08,-2.172746881e-08,5.392227249e-05,CsPbI3,seebeck,300K
555,3.6,300.0,6.996407493e-05,-1.483609007e-07,-2.677659147e-08,-1.484438276e-07,6.999471338e-05,-8.71270289e-08,-2.67881958e-08,-8.712993015e-08,7.007104104e-05,CsPbI3,seebeck,300K
556,3.65,300.0,9.460472917e-05,-1.485031105e-07,-4.195640201e-08,-1.48586853e-07,9.458597891e-05,-1.757358769e-07,-4.199988601e-08,-1.757500752e-07,9.46661665e-05,CsPbI3,seebeck,300K
557,3.7,300.0,0.0001480458779,-1.758995061e-08,3.569133088e-08,-1.764764167e-08,0.00014803091,1.097819667e-07,3.593825009e-08,1.100343232e-07,0.0001480980305,CsPbI3,seebeck,300K
558,3.75,300.0,0.0002436388074,5.150747623e-10,3.137102931e-08,4.813969959e-10,0.0002436296268,1.238337699e-07,3.158291796e-08,1.240493848e-07,0.0002436878135,CsPbI3,seebeck,300K
559,3.8,300.0,0.0003896081374,-1.311110303e-08,1.27393122e-08,-1.313560194e-08,0.0003896001087,7.413266005e-08,1.286616458e-08,7.426665054e-08,0.0003896541978,CsPbI3,seebeck,300K
560,3.85,300.0,0.0005526852824,-1.584751261e-08,9.195967805e-09,-1.587045709e-08,0.0005526774305,6.446830892e-08,9.306586179e-09,6.458668655e-08,0.000552730743,CsPbI3,seebeck,300K
561,3.9,300.0,0.0007188169192,-1.626021828e-08,8.664434993e-09,-1.628293303e-08,0.0007188090931,6.301429829e-08,8.77261495e-09,6.313032975e-08,0.0007188622882,CsPbI3,seebeck,300K
562,3.95,300.0,0.0008854058916,-1.632023566e-08,8.58719191e-09,-1.63429171e-08,0.0008853980693,6.280291182e-08,8.695017441e-09,6.291860223e-08,0.0008854512473,CsPbI3,seebeck,300K
563,4.0,300.0,0.001052061318,-1.632891503e-08,8.576013667e-09,-1.635159165e-08,0.001052053497,6.277233564e-08,8.683787924e-09,6.288797672e-08,0.001052106672,CsPbI3,seebeck,300K
564,-4.0,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
565,-3.95,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
566,-3.9,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
567,-3.85,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
568,-3.8,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
569,-3.75,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
570,-3.7,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
571,-3.65,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
572,-3.6,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
573,-3.55,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
574,-3.5,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
575,-3.45,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
576,-3.4,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
577,-3.35,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
578,-3.3,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
579,-3.25,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
580,-3.2,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
581,-3.15,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
582,-3.1,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
583,-3.05,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
584,-3.0,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
585,-2.95,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
586,-2.9,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
587,-2.85,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
588,-2.8,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
589,-2.75,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
590,-2.7,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
591,-2.65,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
592,-2.6,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
593,-2.55,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
594,-2.5,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
595,-2.45,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
596,-2.4,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
597,-2.35,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
598,-2.3,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
599,-2.25,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
600,-2.2,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
601,-2.15,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
602,-2.1,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
603,-2.05,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
604,-2.0,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
605,-1.95,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
606,-1.9,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
607,-1.85,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
608,-1.8,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
609,-1.75,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
610,-1.7,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
611,-1.65,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
612,-1.6,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
613,-1.55,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
614,-1.5,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
615,-1.45,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
616,-1.4,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr2I,seebeck,300K
617,-1.35,300.0,-0.003090250729,-3.251329366e-07,-2.719150673e-06,-8.605964164e-08,-0.003089528592,4.896701407e-07,-2.657708862e-06,2.956273609e-07,-0.003093755424,CsPbBr2I,seebeck,300K
618,-1.3,300.0,-0.003040195295,1.637307019e-06,-5.346391608e-07,2.029730229e-06,-0.003041501521,7.964289574e-08,-2.143583041e-06,4.092201323e-07,-0.003030192151,CsPbBr2I,seebeck,300K
619,-1.25,300.0,-0.002946078575,8.204520857e-07,3.567592193e-07,8.67341675e-07,-0.002951010999,-6.133295811e-08,4.773229199e-06,4.880974011e-07,-0.002923048709,CsPbBr2I,seebeck,300K
620,-1.2,300.0,-0.002818003151,6.438633267e-07,5.313124226e-07,6.656170339e-07,-0.00282635313,2.067478099e-08,7.446396399e-06,1.704399942e-06,-0.002780089971,CsPbBr2I,seebeck,300K
621,-1.15,300.0,-0.002665381879,5.87453525e-07,5.922349286e-07,6.050038045e-07,-0.002673826199,4.446610135e-08,8.045230852e-06,1.930282688e-06,-0.002626230145,CsPbBr2I,seebeck,300K
622,-1.1,300.0,-0.002502523255,5.635780431e-07,6.469294674e-07,5.792378959e-07,-0.002511181091,6.556116247e-08,8.311720061e-06,2.027518335e-06,-0.002465480326,CsPbBr2I,seebeck,300K
623,-1.05,300.0,-0.002336761338,5.572592071e-07,6.678062281e-07,5.726513296e-07,-0.002345440953,7.629913398e-08,8.356244165e-06,2.058508855e-06,-0.002301284117,CsPbBr2I,seebeck,300K
624,-1.0,300.0,-0.002170258589,5.56433237e-07,6.741437485e-07,5.717447237e-07,-0.002178950849,7.87193886e-08,8.363177976e-06,2.058515236e-06,-0.002135355126,CsPbBr2I,seebeck,300K
625,-0.95,300.0,-0.002003627164,5.562863808e-07,6.757241524e-07,5.715836753e-07,-0.002012322172,7.935177222e-08,8.365541247e-06,2.058947884e-06,-0.001968861705,CsPbBr2I,seebeck,300K
626,-0.9,300.0,-0.001836966118,5.562813826e-07,6.760450814e-07,5.715801823e-07,-0.001845661056,7.952183724e-08,8.365694833e-06,2.059195569e-06,-0.001802233338,CsPbBr2I,seebeck,300K
627,-0.85,300.0,-0.001670300628,5.562799983e-07,6.761036952e-07,5.715785891e-07,-0.001678995645,7.954658628e-08,8.365775502e-06,2.059215623e-06,-0.001635573203,CsPbBr2I,seebeck,300K
628,-0.8,300.0,-0.001503634132,5.562792782e-07,6.761153051e-07,5.71577882e-07,-0.001512329141,7.955242942e-08,8.365779625e-06,2.059220955e-06,-0.001468907936,CsPbBr2I,seebeck,300K
629,-0.75,300.0,-0.001336967587,5.562750933e-07,6.761175982e-07,5.715736076e-07,-0.001345662583,7.955361195e-08,8.365784452e-06,2.059223575e-06,-0.001302241601,CsPbBr2I,seebeck,300K
630,-0.7,300.0,-0.001170301557,5.562457871e-07,6.761217201e-07,5.715435357e-07,-0.001178996458,7.955473726e-08,8.365815952e-06,2.059227651e-06,-0.001135575747,CsPbBr2I,seebeck,300K
631,-0.65,300.0,-0.001003639256,5.560427367e-07,6.761477578e-07,5.71335163e-07,-0.001012333501,7.956127629e-08,8.366031103e-06,2.059253804e-06,-0.0009689144277,CsPbBr2I,seebeck,300K
